Yaw,Pitch,Roll,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
-120.061,+000.866,-177.791,+0.794,+0.278,-0.770,+00.1380,+00.3750,+09.9890,-00.000939,+00.000188,-00.005686
-119.114,+000.871,-177.791,+0.794,+0.277,-0.757,+00.1500,+00.3540,+10.0110,-00.000470,-00.000255,-00.007289
-118.153,+000.871,-177.795,+0.790,+0.283,-0.764,+00.1220,+00.3960,+09.9870,-00.000619,-00.001668,-00.007075
-117.156,+000.870,-177.799,+0.789,+0.273,-0.758,+00.1720,+00.3930,+10.0360,+00.000241,+00.000388,-00.005168
-116.148,+000.875,-177.794,+0.792,+0.271,-0.757,+00.1410,+00.3830,+10.0520,+00.000008,-00.000891,-00.005966
-115.115,+000.866,-177.794,+0.791,+0.273,-0.765,+00.1610,+00.3900,+10.0390,+00.000354,-00.000061,-00.006381
-114.080,+000.867,-177.793,+0.788,+0.275,-0.755,+00.1330,+00.3970,+10.0080,+00.001013,-00.000581,-00.008031
-112.661,+000.876,-177.793,+0.789,+0.271,-0.752,+00.1490,+00.3950,+10.0050,+00.000874,-00.000315,-00.006963
-111.581,+000.879,-177.797,+0.786,+0.285,-0.753,+00.1390,+00.3710,+10.0100,+00.000093,-00.000712,-00.007244
-110.479,+000.879,-177.797,+0.790,+0.273,-0.756,+00.1610,+00.3860,+10.0230,-00.000746,+00.000178,-00.007178
-109.367,+000.886,-177.799,+0.794,+0.279,-0.761,+00.1330,+00.3770,+10.0240,-00.000585,-00.000423,-00.006934
-108.226,+000.881,-177.796,+0.791,+0.273,-0.759,+00.1250,+00.4100,+10.0290,+00.000428,-00.000352,-00.007470
-107.067,+000.872,-177.792,+0.790,+0.269,-0.759,+00.1620,+00.3820,+09.9900,-00.000753,-00.000736,-00.008120
-105.886,+000.879,-177.795,+0.791,+0.269,-0.763,+00.1450,+00.3900,+10.0320,+00.000632,-00.000317,-00.008494
-104.709,+000.874,-177.797,+0.790,+0.271,-0.761,+00.1530,+00.3810,+09.9800,+00.000436,+00.000235,-00.006678
-103.508,+000.876,-177.801,+0.793,+0.272,-0.763,+00.1600,+00.3850,+10.0250,+00.000441,-00.000157,-00.007219
-102.289,+000.877,-177.795,+0.792,+0.269,-0.754,+00.1590,+00.3670,+10.0100,-00.000144,-00.000102,-00.009012
-101.052,+000.875,-177.794,+0.793,+0.274,-0.766,+00.1570,+00.3860,+10.0400,-00.000840,-00.000680,-00.007986
-099.794,+000.873,-177.793,+0.796,+0.286,-0.766,+00.1580,+00.3640,+10.0280,+00.000555,-00.000046,-00.007909
-098.543,+000.873,-177.792,+0.791,+0.276,-0.758,+00.1360,+00.3470,+10.0140,-00.000106,+00.000287,-00.007431
-097.263,+000.879,-177.797,+0.795,+0.287,-0.761,+00.1370,+00.3870,+10.0290,-00.000025,+00.000049,-00.008151
-095.970,+000.886,-177.797,+0.793,+0.269,-0.755,+00.1580,+00.3920,+10.0210,-00.002063,-00.000925,-00.008193
-094.656,+000.883,-177.795,+0.791,+0.272,-0.754,+00.1690,+00.4010,+10.0320,+00.000136,-00.001082,-00.008219
-093.324,+000.881,-177.795,+0.790,+0.266,-0.759,+00.1450,+00.3750,+10.0450,-00.001577,-00.001106,-00.007090
-091.991,+000.874,-177.798,+0.796,+0.275,-0.751,+00.1720,+00.3750,+10.0120,-00.000515,+00.000167,-00.009563
-090.647,+000.878,-177.800,+0.792,+0.274,-0.748,+00.1590,+00.3770,+10.0070,-00.000895,-00.000206,-00.009140
-089.294,+000.883,-177.801,+0.793,+0.272,-0.763,+00.1620,+00.3730,+09.9770,+00.000802,-00.002276,-00.009329
-087.928,+000.878,-177.795,+0.790,+0.274,-0.756,+00.1220,+00.3820,+10.0460,+00.000316,-00.000271,-00.009089
-086.557,+000.881,-177.794,+0.792,+0.270,-0.748,+00.1500,+00.4000,+09.9960,-00.000402,+00.000755,-00.007996
-085.176,+000.878,-177.799,+0.789,+0.281,-0.755,+00.1470,+00.3850,+10.0370,+00.000176,-00.000583,-00.007958
-083.789,+000.873,-177.797,+0.790,+0.271,-0.761,+00.1610,+00.3850,+10.0320,+00.000124,-00.001037,-00.009051
-082.404,+000.870,-177.798,+0.788,+0.268,-0.751,+00.1850,+00.3980,+10.0150,-00.000864,-00.000215,-00.008375
-080.996,+000.877,-177.795,+0.791,+0.269,-0.761,+00.1340,+00.3670,+10.0150,-00.000020,-00.000821,-00.007974
-079.590,+000.876,-177.796,+0.794,+0.284,-0.759,+00.1530,+00.3940,+10.0070,-00.001294,-00.000938,-00.008240
-078.175,+000.875,-177.799,+0.790,+0.278,-0.758,+00.1630,+00.4000,+09.9920,+00.000130,-00.000299,-00.009178
-076.749,+000.875,-177.792,+0.792,+0.272,-0.757,+00.1490,+00.3870,+10.0250,-00.000466,+00.000749,-00.008842
-075.332,+000.875,-177.795,+0.788,+0.270,-0.764,+00.1360,+00.3950,+09.9950,+00.000130,-00.000221,-00.010010
-073.890,+000.877,-177.796,+0.791,+0.262,-0.752,+00.1430,+00.3910,+10.0180,-00.001600,-00.001514,-00.009214
-072.463,+000.881,-177.792,+0.790,+0.274,-0.754,+00.1420,+00.3800,+10.0270,+00.000221,+00.000508,-00.008730
-071.018,+000.879,-177.794,+0.791,+0.276,-0.759,+00.1550,+00.3980,+10.0150,+00.000121,-00.000471,-00.009058
-069.581,+000.876,-177.796,+0.793,+0.269,-0.757,+00.1530,+00.3740,+10.0030,-00.000062,-00.000170,-00.009251
-068.136,+000.879,-177.792,+0.789,+0.281,-0.753,+00.1590,+00.3940,+10.0380,+00.000425,-00.000281,-00.009151
-066.690,+000.878,-177.797,+0.788,+0.275,-0.753,+00.1590,+00.3780,+10.0120,+00.000018,-00.000635,-00.009825
-065.232,+000.878,-177.803,+0.792,+0.281,-0.754,+00.1570,+00.3710,+10.0300,-00.000237,-00.000322,-00.010388
-063.771,+000.870,-177.801,+0.794,+0.269,-0.766,+00.1650,+00.4130,+09.9870,-00.000172,-00.000262,-00.010863
-062.298,+000.869,-177.805,+0.789,+0.270,-0.760,+00.1480,+00.3660,+10.0180,+00.000278,+00.000184,-00.010354
-060.811,+000.870,-177.799,+0.793,+0.268,-0.763,+00.1630,+00.3770,+10.0110,+00.000835,-00.000056,-00.011032
-059.330,+000.876,-177.799,+0.795,+0.282,-0.764,+00.1600,+00.3720,+09.9850,-00.001053,-00.001510,-00.010316
-057.843,+000.871,-177.796,+0.792,+0.271,-0.766,+00.1560,+00.3970,+09.9790,-00.000158,-00.000411,-00.010030
-056.349,+000.866,-177.798,+0.789,+0.269,-0.754,+00.1530,+00.4020,+10.0350,-00.000221,+00.000366,-00.011015
-054.854,+000.870,-177.794,+0.795,+0.267,-0.760,+00.1630,+00.3890,+10.0190,+00.000720,-00.001336,-00.011367
-053.359,+000.867,-177.798,+0.792,+0.271,-0.766,+00.1610,+00.3720,+10.0430,+00.000329,-00.000137,-00.011198
-051.856,+000.871,-177.800,+0.795,+0.272,-0.755,+00.1630,+00.3810,+10.0010,-00.000112,-00.000636,-00.010227
-050.352,+000.879,-177.798,+0.792,+0.274,-0.757,+00.1260,+00.3920,+10.0130,+00.000340,-00.000409,-00.010767
-048.841,+000.879,-177.795,+0.790,+0.276,-0.754,+00.1260,+00.4040,+10.0010,+00.000099,-00.001408,-00.010950
-047.319,+000.877,-177.787,+0.792,+0.274,-0.757,+00.1670,+00.3790,+10.0100,-00.000134,+00.000164,-00.012448
-045.800,+000.877,-177.793,+0.789,+0.280,-0.755,+00.1840,+00.3760,+09.9980,+00.001109,+00.000090,-00.011448
-044.269,+000.874,-177.799,+0.788,+0.284,-0.760,+00.1680,+00.3820,+10.0320,-00.000589,-00.000212,-00.010984
-042.732,+000.871,-177.796,+0.788,+0.271,-0.755,+00.1490,+00.3700,+10.0370,-00.001192,-00.000901,-00.011285
-041.202,+000.869,-177.796,+0.789,+0.276,-0.758,+00.1570,+00.3840,+10.0080,+00.000304,-00.000431,-00.012740
-039.658,+000.875,-177.798,+0.791,+0.278,-0.758,+00.1450,+00.3930,+10.0290,-00.000777,-00.001583,-00.012273
-038.130,+000.883,-177.799,+0.795,+0.272,-0.757,+00.1630,+00.3910,+10.0140,+00.000794,-00.001664,-00.011037
-036.572,+000.884,-177.795,+0.792,+0.269,-0.757,+00.1600,+00.3850,+09.9940,-00.000933,-00.000639,-00.011159
-035.028,+000.883,-177.793,+0.789,+0.273,-0.756,+00.1680,+00.3780,+10.0020,-00.000889,-00.000871,-00.012514
-033.485,+000.883,-177.798,+0.791,+0.278,-0.754,+00.1650,+00.3870,+10.0080,-00.000819,-00.000017,-00.011480
-031.932,+000.883,-177.803,+0.786,+0.272,-0.753,+00.1610,+00.3990,+10.0080,+00.000196,-00.000974,-00.012148
-030.378,+000.886,-177.799,+0.787,+0.274,-0.766,+00.1410,+00.3860,+10.0040,+00.000115,-00.000866,-00.011783
-028.841,+000.883,-177.793,+0.793,+0.267,-0.755,+00.1440,+00.4000,+10.0190,-00.001028,+00.000159,-00.012909
-027.313,+000.879,-177.796,+0.787,+0.275,-0.757,+00.1540,+00.3980,+10.0130,-00.001730,-00.000616,-00.011903
-025.764,+000.879,-177.800,+0.789,+0.271,-0.760,+00.1610,+00.3830,+09.9990,-00.000748,-00.000078,-00.013513
-024.250,+000.874,-177.795,+0.796,+0.289,-0.755,+00.1580,+00.3860,+10.0230,+00.000310,-00.000498,-00.012028
-022.735,+000.871,-177.799,+0.790,+0.274,-0.756,+00.1500,+00.3670,+09.9980,+00.000789,+00.000597,-00.012368
-021.239,+000.873,-177.798,+0.792,+0.268,-0.757,+00.1640,+00.3730,+10.0170,-00.000116,-00.001225,-00.012321
-019.775,+000.871,-177.798,+0.796,+0.274,-0.757,+00.1400,+00.3940,+10.0160,-00.000899,+00.000186,-00.011286
-018.319,+000.870,-177.794,+0.791,+0.271,-0.754,+00.1400,+00.3970,+10.0180,+00.000496,-00.000276,-00.012685
-016.868,+000.872,-177.802,+0.788,+0.272,-0.762,+00.1460,+00.3730,+10.0240,+00.000025,-00.000613,-00.011043
-015.434,+000.873,-177.804,+0.788,+0.273,-0.753,+00.1610,+00.3950,+10.0040,-00.000546,-00.000102,-00.011983
-014.036,+000.869,-177.803,+0.790,+0.285,-0.755,+00.1690,+00.4150,+10.0090,-00.000363,-00.000660,-00.012640
-012.634,+000.880,-177.795,+0.789,+0.271,-0.760,+00.1690,+00.3780,+10.0370,-00.000150,-00.001188,-00.013390
-011.264,+000.881,-177.797,+0.795,+0.269,-0.764,+00.1660,+00.3670,+10.0200,-00.000294,-00.001551,-00.014777
-009.560,+000.880,-177.803,+0.793,+0.272,-0.759,+00.1710,+00.3830,+09.9980,-00.000494,-00.002038,-00.012372
-007.761,+000.884,-177.802,+0.790,+0.271,-0.763,+00.1430,+00.3790,+10.0150,+00.000585,-00.001511,-00.013843
-005.958,+000.886,-177.802,+0.789,+0.274,-0.751,+00.1460,+00.3810,+10.0180,+00.000419,-00.000196,-00.013608
-004.147,+000.879,-177.800,+0.796,+0.292,-0.757,+00.1360,+00.3910,+10.0000,-00.000163,+00.000303,-00.014244
-002.336,+000.880,-177.798,+0.790,+0.271,-0.756,+00.1440,+00.3750,+10.0080,+00.000177,-00.001185,-00.014063
-000.521,+000.878,-177.793,+0.789,+0.278,-0.753,+00.1400,+00.3990,+10.0140,-00.001094,-00.000646,-00.012026
+001.295,+000.887,-177.787,+0.785,+0.276,-0.763,+00.1600,+00.3640,+10.0380,+00.000626,-00.000361,-00.011812
+003.120,+000.882,-177.792,+0.790,+0.266,-0.759,+00.1610,+00.3870,+09.9910,+00.000086,+00.001312,-00.012721
+004.952,+000.882,-177.791,+0.788,+0.273,-0.751,+00.1530,+00.3970,+10.0130,+00.000199,-00.001830,-00.013666
+006.785,+000.877,-177.796,+0.791,+0.276,-0.760,+00.1410,+00.3880,+10.0510,-00.000559,-00.000917,-00.013635
+008.623,+000.885,-177.800,+0.787,+0.270,-0.758,+00.1410,+00.3790,+09.9960,-00.000315,-00.001000,-00.014441
+010.462,+000.885,-177.794,+0.792,+0.271,-0.756,+00.1540,+00.3940,+10.0340,-00.000247,-00.000456,-00.015096
+012.311,+000.881,-177.791,+0.787,+0.277,-0.755,+00.1900,+00.3820,+09.9950,+00.000289,+00.000298,-00.014024
+014.156,+000.886,-177.791,+0.788,+0.272,-0.760,+00.1750,+00.3820,+10.0420,-00.000666,-00.001139,-00.014101
+016.006,+000.883,-177.794,+0.792,+0.272,-0.756,+00.1580,+00.3850,+09.9820,-00.000973,-00.001219,-00.014574
+017.858,+000.879,-177.795,+0.790,+0.269,-0.756,+00.1590,+00.3810,+09.9960,+00.000442,-00.000003,-00.014432
+019.708,+000.876,-177.799,+0.794,+0.274,-0.763,+00.1280,+00.3720,+09.9960,+00.000362,-00.000759,-00.013572
+021.203,+000.878,-177.801,+0.793,+0.276,-0.761,+00.1550,+00.3730,+10.0470,+00.000471,-00.000295,-00.014954
+021.459,+000.876,-177.795,+0.791,+0.269,-0.761,+00.1650,+00.3680,+09.9860,-00.000738,-00.000576,-00.015372
+021.646,+000.874,-177.792,+0.792,+0.284,-0.758,+00.1460,+00.3980,+09.9990,+00.000375,-00.000132,-00.013464
+021.872,+000.875,-177.793,+0.792,+0.269,-0.765,+00.1430,+00.3770,+09.9870,+00.000159,-00.000841,-00.014216
+022.095,+000.870,-177.799,+0.791,+0.273,-0.758,+00.1720,+00.3810,+09.9980,+00.000316,-00.000769,-00.014743
+022.278,+000.872,-177.796,+0.788,+0.285,-0.753,+00.1630,+00.3730,+10.0200,+00.000427,-00.000508,-00.013827
+022.437,+000.871,-177.796,+0.789,+0.269,-0.754,+00.1440,+00.3710,+09.9970,-00.000194,-00.000301,-00.014141
+022.564,+000.871,-177.800,+0.791,+0.278,-0.756,+00.1580,+00.3860,+10.0050,-00.001484,-00.000958,-00.014780
+022.633,+000.879,-177.799,+0.789,+0.283,-0.758,+00.1540,+00.3730,+10.0270,+00.000317,-00.000902,-00.013422
+022.691,+000.875,-177.801,+0.788,+0.268,-0.755,+00.1310,+00.3800,+10.0060,+00.000342,+00.000975,-00.012993
+022.703,+000.875,-177.796,+0.791,+0.269,-0.756,+00.1640,+00.3910,+10.0240,+00.001046,-00.000708,-00.013452
+022.705,+000.872,-177.805,+0.796,+0.284,-0.768,+00.1610,+00.3920,+10.0340,-00.001123,+00.000705,-00.013335
+022.721,+000.876,-177.802,+0.795,+0.284,-0.761,+00.1500,+00.3560,+10.0250,-00.000058,-00.000805,-00.012653
+022.725,+000.882,-177.801,+0.790,+0.269,-0.756,+00.1510,+00.3790,+10.0430,-00.000535,-00.000665,-00.013742
+022.713,+000.875,-177.799,+0.790,+0.271,-0.756,+00.1690,+00.3730,+10.0220,+00.000387,-00.000812,-00.013646
+022.690,+000.872,-177.794,+0.795,+0.284,-0.755,+00.1270,+00.3670,+10.0330,-00.000435,-00.000186,-00.014998
+022.688,+000.871,-177.796,+0.791,+0.274,-0.756,+00.1520,+00.4040,+10.0010,+00.000798,-00.000327,-00.012228
+022.670,+000.868,-177.795,+0.789,+0.268,-0.760,+00.1430,+00.3710,+10.0240,+00.000055,-00.001135,-00.011344
+022.645,+000.870,-177.795,+0.791,+0.271,-0.754,+00.1300,+00.3860,+10.0280,-00.000663,-00.000503,-00.011585
+022.638,+000.874,-177.793,+0.792,+0.269,-0.750,+00.1570,+00.3770,+09.9960,+00.000323,+00.000227,-00.012937
+022.621,+000.873,-177.788,+0.792,+0.276,-0.754,+00.1580,+00.3710,+10.0090,+00.000365,-00.000257,-00.012764
+022.607,+000.872,-177.789,+0.790,+0.273,-0.754,+00.1580,+00.3940,+10.0130,-00.000972,+00.000740,-00.011868
+022.604,+000.874,-177.789,+0.792,+0.279,-0.754,+00.1530,+00.3600,+10.0310,+00.000278,-00.001023,-00.012678
+022.571,+000.875,-177.793,+0.793,+0.274,-0.766,+00.1430,+00.3870,+10.0350,+00.001073,-00.000825,-00.010775
+022.534,+000.871,-177.796,+0.795,+0.277,-0.752,+00.1430,+00.3850,+10.0070,-00.000215,-00.000750,-00.011936
+022.514,+000.875,-177.799,+0.789,+0.274,-0.751,+00.1330,+00.3860,+10.0350,-00.000266,-00.000969,-00.011392
+022.473,+000.877,-177.799,+0.788,+0.268,-0.764,+00.1530,+00.3960,+09.9980,-00.000396,-00.000966,-00.011343
+022.476,+000.873,-177.797,+0.794,+0.274,-0.750,+00.1620,+00.3880,+10.0260,-00.000374,+00.000286,-00.011763
+022.463,+000.872,-177.795,+0.789,+0.273,-0.760,+00.1530,+00.3700,+10.0670,+00.000341,-00.001456,-00.011408
+022.443,+000.869,-177.794,+0.788,+0.280,-0.758,+00.1510,+00.3850,+10.0160,-00.001321,-00.000720,-00.011098
+022.414,+000.868,-177.794,+0.793,+0.271,-0.761,+00.1570,+00.3760,+10.0370,-00.000383,-00.000411,-00.010442
+022.379,+000.874,-177.797,+0.792,+0.268,-0.768,+00.1590,+00.3750,+10.0090,-00.000848,-00.001366,-00.011712
+022.371,+000.873,-177.798,+0.790,+0.268,-0.756,+00.1720,+00.4050,+09.9990,+00.000555,-00.001081,-00.011483
+022.373,+000.873,-177.792,+0.792,+0.276,-0.761,+00.1500,+00.3930,+10.0150,+00.000295,-00.000312,-00.009564
+022.358,+000.876,-177.795,+0.792,+0.272,-0.757,+00.1410,+00.3670,+09.9990,-00.000560,-00.002083,-00.011110
+022.363,+000.882,-177.793,+0.792,+0.277,-0.754,+00.1660,+00.3870,+10.0150,-00.000318,+00.001364,-00.010682
+022.323,+000.880,-177.791,+0.791,+0.274,-0.752,+00.1480,+00.3900,+10.0340,-00.000913,-00.000073,-00.010641
+022.320,+000.875,-177.793,+0.792,+0.269,-0.758,+00.1410,+00.3840,+09.9940,-00.000313,-00.001061,-00.009822
+022.312,+000.878,-177.788,+0.792,+0.271,-0.756,+00.1620,+00.3880,+09.9800,-00.000798,-00.000706,-00.011623
+022.284,+000.881,-177.793,+0.788,+0.273,-0.753,+00.1430,+00.3660,+10.0170,-00.000130,+00.000119,-00.009505
+022.261,+000.880,-177.793,+0.793,+0.281,-0.757,+00.1560,+00.3690,+10.0390,-00.000457,+00.000258,-00.010371
+022.235,+000.885,-177.798,+0.791,+0.269,-0.760,+00.1530,+00.3910,+10.0360,+00.000567,-00.000933,-00.010561
+022.234,+000.880,-177.792,+0.789,+0.271,-0.760,+00.1510,+00.3930,+10.0330,-00.000864,-00.000767,-00.010229
+022.234,+000.886,-177.793,+0.790,+0.268,-0.756,+00.1630,+00.3780,+10.0080,-00.000049,+00.000122,-00.010273
+022.238,+000.880,-177.792,+0.792,+0.276,-0.752,+00.1360,+00.3850,+09.9880,+00.000814,+00.001783,-00.008280
+022.216,+000.881,-177.789,+0.788,+0.276,-0.753,+00.1580,+00.4000,+09.9930,-00.000828,-00.000664,-00.010542
+022.202,+000.875,-177.795,+0.790,+0.273,-0.756,+00.1690,+00.3880,+09.9770,-00.000779,+00.000684,-00.008136
+022.160,+000.867,-177.793,+0.792,+0.271,-0.756,+00.1680,+00.4000,+10.0120,+00.001241,-00.000976,-00.009080
+022.163,+000.872,-177.797,+0.786,+0.268,-0.755,+00.1660,+00.3810,+10.0350,-00.000411,+00.000115,-00.009741
+022.133,+000.873,-177.795,+0.791,+0.274,-0.760,+00.1300,+00.3670,+10.0050,+00.000521,-00.001481,-00.007253
+022.114,+000.873,-177.799,+0.795,+0.276,-0.768,+00.1500,+00.3920,+10.0180,-00.000538,-00.000022,-00.007624
+022.106,+000.874,-177.804,+0.789,+0.271,-0.753,+00.1660,+00.3840,+10.0060,-00.000042,+00.000649,-00.009068
+022.100,+000.881,-177.800,+0.792,+0.276,-0.763,+00.1490,+00.3880,+10.0060,+00.000106,+00.000160,-00.008864
+022.073,+000.874,-177.796,+0.792,+0.274,-0.758,+00.1450,+00.3970,+09.9920,-00.001065,-00.000416,-00.008393
+022.014,+000.873,-177.800,+0.791,+0.271,-0.754,+00.1320,+00.3800,+10.0180,-00.000810,-00.000354,-00.007803
+021.996,+000.875,-177.797,+0.795,+0.282,-0.757,+00.1730,+00.3690,+10.0000,-00.000328,-00.000606,-00.008869
+021.986,+000.876,-177.795,+0.794,+0.274,-0.764,+00.1460,+00.3880,+10.0020,-00.000222,+00.000503,-00.008389
+021.977,+000.876,-177.799,+0.790,+0.280,-0.764,+00.1680,+00.3630,+10.0250,-00.000722,+00.000382,-00.008330
+021.974,+000.878,-177.802,+0.791,+0.274,-0.756,+00.1550,+00.3920,+10.0160,-00.001105,+00.000361,-00.007265
+021.960,+000.876,-177.796,+0.789,+0.273,-0.758,+00.1580,+00.3750,+10.0140,+00.000297,-00.000593,-00.009617
+021.969,+000.877,-177.796,+0.791,+0.276,-0.756,+00.1400,+00.4020,+10.0150,+00.000416,-00.001058,-00.007733
+021.952,+000.874,-177.790,+0.791,+0.271,-0.760,+00.1510,+00.3930,+10.0030,-00.000158,-00.001744,-00.007602
+021.945,+000.874,-177.794,+0.792,+0.271,-0.756,+00.1430,+00.4060,+10.0420,-00.000731,-00.000573,-00.007953
+021.926,+000.875,-177.795,+0.793,+0.272,-0.759,+00.1430,+00.3800,+10.0320,-00.001684,+00.000813,-00.006060
+021.900,+000.874,-177.794,+0.789,+0.273,-0.756,+00.1480,+00.3840,+10.0230,-00.000865,+00.000233,-00.008065
+021.911,+000.881,-177.791,+0.792,+0.276,-0.761,+00.1400,+00.3630,+10.0110,-00.000531,+00.000412,-00.009102
+021.894,+000.881,-177.785,+0.791,+0.269,-0.752,+00.1470,+00.3680,+10.0350,-00.000175,+00.000307,-00.008069
+021.886,+000.873,-177.796,+0.790,+0.276,-0.751,+00.1490,+00.3820,+10.0280,-00.000392,+00.000685,-00.007166
+021.857,+000.872,-177.797,+0.795,+0.286,-0.763,+00.1670,+00.3720,+10.0510,+00.000344,+00.000212,-00.007831
+021.855,+000.869,-177.798,+0.794,+0.269,-0.761,+00.1280,+00.3800,+10.0100,-00.000262,-00.000231,-00.007530
+021.862,+000.873,-177.795,+0.791,+0.271,-0.760,+00.1590,+00.4020,+10.0530,-00.000822,-00.000244,-00.007283
+021.834,+000.875,-177.792,+0.792,+0.269,-0.759,+00.1550,+00.3710,+10.0200,-00.000489,-00.001433,-00.006435
+021.831,+000.879,-177.791,+0.792,+0.271,-0.766,+00.1590,+00.3920,+10.0070,-00.000133,+00.000450,-00.005677
+021.801,+000.881,-177.790,+0.790,+0.273,-0.762,+00.1640,+00.4080,+10.0140,-00.001114,-00.000475,-00.006876
+021.810,+000.877,-177.799,+0.793,+0.293,-0.765,+00.1330,+00.3690,+10.0100,+00.000171,-00.000608,-00.006616
+021.793,+000.877,-177.796,+0.790,+0.278,-0.758,+00.1590,+00.4040,+10.0020,-00.000318,+00.000161,-00.007000
+021.791,+000.877,-177.797,+0.789,+0.270,-0.758,+00.1350,+00.3920,+10.0060,-00.000804,-00.000122,-00.008221
+021.760,+000.879,-177.792,+0.789,+0.275,-0.758,+00.1440,+00.3840,+10.0530,-00.000053,-00.000335,-00.006480
+021.752,+000.881,-177.790,+0.791,+0.279,-0.754,+00.1570,+00.4200,+10.0020,-00.000584,-00.001131,-00.008398
+021.755,+000.876,-177.795,+0.796,+0.272,-0.768,+00.1670,+00.3850,+09.9870,-00.000119,-00.000683,-00.006902
+021.755,+000.870,-177.787,+0.792,+0.283,-0.767,+00.1410,+00.3870,+10.0210,+00.000579,+00.000253,-00.006180
+021.766,+000.876,-177.786,+0.794,+0.282,-0.758,+00.1510,+00.4010,+09.9910,-00.000972,-00.000505,-00.006286
+021.757,+000.874,-177.791,+0.792,+0.288,-0.760,+00.1370,+00.3820,+10.0190,+00.000418,+00.001581,-00.007018
+021.742,+000.874,-177.799,+0.791,+0.276,-0.756,+00.1470,+00.3730,+10.0110,-00.000298,-00.000121,-00.006169
+021.728,+000.873,-177.795,+0.792,+0.289,-0.754,+00.1450,+00.3940,+10.0270,+00.000358,-00.000500,-00.006576
+021.707,+000.876,-177.793,+0.791,+0.285,-0.758,+00.1750,+00.3690,+10.0280,-00.000958,-00.001166,-00.005141
+021.692,+000.873,-177.791,+0.790,+0.271,-0.762,+00.1450,+00.3910,+10.0340,-00.000450,+00.000083,-00.007272
+021.704,+000.868,-177.796,+0.793,+0.282,-0.756,+00.1350,+00.3750,+10.0380,-00.000702,-00.000135,-00.005914
+021.692,+000.869,-177.795,+0.791,+0.274,-0.758,+00.1710,+00.3870,+10.0210,+00.000872,+00.001099,-00.007727
+021.686,+000.876,-177.794,+0.791,+0.271,-0.761,+00.1540,+00.3830,+10.0010,+00.000595,-00.001962,-00.005388
+021.670,+000.874,-177.796,+0.792,+0.270,-0.767,+00.1430,+00.3700,+10.0390,-00.000819,-00.000007,-00.005011
+021.660,+000.868,-177.796,+0.788,+0.268,-0.755,+00.1410,+00.3960,+10.0270,+00.000059,-00.000605,-00.006235
+021.650,+000.864,-177.791,+0.796,+0.274,-0.768,+00.1550,+00.3640,+10.0150,+00.001635,-00.000526,-00.006545
+021.633,+000.863,-177.794,+0.790,+0.281,-0.749,+00.1380,+00.3920,+10.0070,-00.000130,-00.000366,-00.006220
+021.634,+000.868,-177.793,+0.789,+0.281,-0.755,+00.1450,+00.3620,+10.0640,-00.000551,-00.000482,-00.005175
+021.619,+000.875,-177.794,+0.791,+0.274,-0.760,+00.1580,+00.3860,+10.0470,+00.001262,+00.000912,-00.005853
+021.614,+000.880,-177.793,+0.793,+0.271,-0.754,+00.1500,+00.3860,+10.0270,-00.001252,+00.000172,-00.005264
+021.591,+000.875,-177.788,+0.790,+0.280,-0.760,+00.1580,+00.3890,+10.0510,-00.000701,+00.000615,-00.005477
+021.579,+000.875,-177.793,+0.792,+0.272,-0.754,+00.1400,+00.3770,+10.0200,+00.000098,-00.000810,-00.006852
+021.577,+000.876,-177.791,+0.788,+0.275,-0.753,+00.1660,+00.3800,+09.9890,-00.000792,-00.000046,-00.005087
+021.557,+000.875,-177.794,+0.793,+0.281,-0.758,+00.1690,+00.3840,+09.9900,+00.000937,-00.001047,-00.005550
+021.550,+000.871,-177.794,+0.793,+0.282,-0.754,+00.1430,+00.3910,+10.0110,-00.000684,+00.000119,-00.005040
+021.537,+000.866,-177.796,+0.789,+0.281,-0.751,+00.1380,+00.4070,+10.0140,+00.001056,+00.000055,-00.005915
+021.551,+000.864,-177.796,+0.790,+0.280,-0.756,+00.1320,+00.3890,+09.9960,+00.001100,-00.000850,-00.005769
+021.536,+000.868,-177.798,+0.792,+0.276,-0.761,+00.1850,+00.4150,+10.0250,+00.000147,+00.000099,-00.006800
